Ecms,phase_sing_20,phase_trip_20,delta_plus20,delta_minus20,epsi_p20,phase_sing_21,phase_trip_21,delta_plus21,delta_minus21,epsi_p21,phase_sing_22,phase_trip_22,delta_plus22,delta_minus22,epsi_p22,phase_sing_23,phase_trip_23,delta_plus23,delta_minus23,epsi_p23,phase_sing_24,phase_trip_24,delta_plus24,delta_minus24,epsi_p24,phase_sing_25,phase_trip_25,delta_plus25,delta_minus25,epsi_p25,phase_sing_26,phase_trip_26,delta_plus26,delta_minus26,epsi_p26
23.0,-0.16404319272979215,-0.1716930545139854,-0.11199565087384322,1.1411174450722175,0.041813466925690074,0.028702209524147086,0.07970857734563752,0.0047599882426819454,0.0933573601256041,-0.02641414252143214,-0.01821007757863182,-0.008445910647471628,-0.0038822768075633765,0.004928693539377829,0.025551804381356534,0.0020560215770516694,0.00128798931503174,0.00029641666022924354,0.0013826464863244219,-0.0025380134165971127,-0.0024407687781096117,-0.000855356846545345,-0.0003150242940817678,-0.0007419479768259204,0.0030230387820162586,0.00024893661321360164,7.407409269664818e-05,2.4797541402139486e-05,7.529296108523503e-05,-0.0002943715096201728,0.7301994101317126,0.18806548357996555,0.0,0.0,0.0
26.0,-0.17490989544075644,-0.18948699095653576,-0.1285116249869715,1.083653284348129,0.04286129397029791,0.03381389524795539,0.09146175692829375,0.00576112919061274,0.10693142773285251,-0.029628021042887347,-0.02116061792542601,-0.0100573481602123,-0.005019916663129999,0.007012125558610996,0.030174695826748938,0.002559875094119235,0.0017118578250211647,0.0004028207655173236,0.0018426093849040568,-0.0031759426683976005,-0.003144754950936683,-0.0011438984780806712,-0.00044509147943474906,-0.0009761129952785704,0.003934057822859562,0.0003431268328370636,0.00010687653916617962,3.750180265285928e-05,0.00010885846972074955,-0.00040887275048273304,0.6932453780187096,0.19153369978031445,0.0,0.0,0.0
29.0,-0.1848600493998129,-0.20581203025988412,-0.1446578780633232,1.0315837642505086,0.0437056138498333,0.03908466816866745,0.10283666391174709,0.006777035402173893,0.1200069881977844,-0.03257251428608904,-0.023997619414867437,-0.011649466181862245,-0.006264840817176486,0.009493700493280795,0.03474065042742475,0.0030893951770689164,0.0021952968066349986,0.0005233839264689739,0.002366175463588444,-0.0038397587329721595,-0.0038865653773364557,-0.001464290944904813,-0.0005980426463375704,-0.0012296887213526062,0.004916444545359079,0.0004500601787434355,0.00014628936384435465,5.3346614017632346e-05,0.00014929634497074824,-0.0005399683962313572,0.6587747527346304,0.1922216131609423,0.0,0.0,0.0
32.0,-0.19408253505712839,-0.22080294668944475,-0.1604299527897238,0.9838805928263924,0.044386197828556045,0.044503086496025614,0.1137706435476903,0.007798631394652618,0.13251227659453382,-0.03525649484619855,-0.02671354223209254,-0.013209129923431807,-0.0076058989543954895,0.012369002781346639,0.039225249676429,0.003630286669880154,0.002733640148526641,0.0006568609323278628,0.002952102539165959,-0.004521091194462836,-0.004665019440613903,-0.0018134353945803855,-0.000772977625342312,-0.001498066507553769,0.00595610282502024,0.0005680511050177108,0.00019223853496028943,7.238393256630151e-05,0.0001965780438083311,-0.0006859647190212785,0.6264441434031446,0.1906433438890176,0.0,0.0,0.0
35.0,-0.20271999774648755,-0.23457283527941694,-0.17583484811513245,0.9397910486745911,0.044928833507759044,0.050057271637628104,0.12422152929184535,0.008819094549502499,0.1444009211591625,-0.03769255360866677,-0.029306842484812454,-0.01472762798994493,-0.009033295573682638,0.015631447128447055,0.043613749180961066,0.00418736451288711,0.003330405495407109,0.000802067649121564,0.0035993532025100357,-0.005213401136711702,-0.005461347886484859,-0.002186235570278841,-0.0009688785326674188,-0.0017771398319311803,0.007041117028099945,0.0006958571085166515,0.0002446198384398379,9.460964161807323e-05,0.00025061380194618004,-0.0008452050691957092,0.5959835023520036,0.18721229065927109,0.0,0.0,0.0
38.0,-0.21088189801145374,-0.24721758499257077,-0.1908857106175811,0.8987471296953734,0.04535045845803639,0.055734699138210726,0.13416276995376783,0.009833149063445215,0.15564584099277168,-0.039895169164794304,-0.03177944178157006,-0.016199293137301667,-0.010538473780798507,0.01927321078906633,0.04789763000176529,0.004751090142166064,0.003979995058552215,0.0009579071185922467,0.004307093238624016,-0.005911590602545889,-0.006275157402649373,-0.002580426280983662,-0.0011846737289988329,-0.002063294703532223,0.008161469951683755,0.0008320091518332588,0.00030326701133607067,0.00011998066761778748,0.0003112763881926825,-0.0010161228495273933,0.5671760600620919,0.1822616729696692,0.0,0.0,0.0
41.0,-0.2186533838683392,-0.2588194207538387,-0.20559875481534892,0.8603093055148169,0.0456623624639991,0.06152222201197556,0.14357980594721217,0.01083657438024031,0.16623465876139154,-0.04187957830000126,-0.03413527017309569,-0.01762055443266732,-0.012113952969046953,0.023285824987807485,0.05207249363291287,0.005290477997127418,0.00466621750883851,0.0011233811644816378,0.005074675802134638,-0.006611674691712942,-0.007138791644859883,-0.0029970734349049526,-0.001419271820263826,-0.002353376303125832,0.009308850953878657,0.0009744222097810679,0.0003679345411784473,0.0001484271232973241,0.0003784169547443037,-0.0011972608482840343,0.5398447395982522,0.17606120643333364,0.0,0.0,0.0
44.0,-0.22610153931065963,-0.26944968926299345,-0.21999143153391879,0.82413024866996,0.045872193561328205,0.06740618761827706,0.15246730370740524,0.011825874582565423,0.1761661774802524,-0.04366107625231007,-0.036379407047558224,-0.018989282005303417,-0.013753191419653985,0.027660448441705184,0.056136703501705396,0.005904213604169923,0.0054471911444579964,0.0012975905476314365,0.005901621184623169,-0.007310527457031031,-0.007920475743049497,-0.003417948168702394,-0.0016715961385501714,-0.0026446450832824514,0.010476398343588806,0.0011251269634532126,0.0004387127922107844,0.00017986007703776753,0.0004518759862310342,-0.0013872874178990253,0.5138426979503973,0.16883031109878704,0.0,0.0,0.0
47.0,-0.23327980694172265,-0.27917102458047865,-0.23408136701256355,0.7899305583559703,0.04598516436672166,0.07337259810094625,0.16082700892103402,0.012798031365383883,0.18544763821813298,-0.04525457856763913,-0.03851749601780203,-0.020304320563814406,-0.015450482972253555,0.0323880722607391,0.060090416093612715,0.006487332351383752,0.006259148543896787,0.0014797298418386651,0.006787595498494916,-0.008005703331562497,-0.008747071882876482,-0.003856920964687338,-0.0019406105821012755,-0.002934727555711048,0.01165840810595704,0.0012800248296600983,0.0005151477353960665,0.00021417773950500388,0.0005314907685602266,-0.0015850044054298476,0.489046575394049,0.16074844903236715,0.0,0.0,0.0
50.0,-0.24023113652439076,-0.2880390219960057,-0.2478857698929132,0.7574820079277363,0.046004830066517476,0.07940727804004453,0.16866605936972928,0.013750349336151919,0.1940925683648094,-0.046674373065702345,-0.04055535076192598,-0.021565155073456382,-0.017200861638318844,0.037459613103370044,0.0639348905661637,0.007044077302897258,0.007100370935085954,0.0016690781670135502,0.007732392005183432,-0.008695290644049544,-0.009609431215089309,-0.004311235253355825,-0.002225327352427241,-0.003221568179422292,0.012850116395289926,0.0014382684450775837,0.0005970505815597811,0.00025127099830166334,0.0006171001219890397,-0.0017893400985902238,0.4653515629008208,0.1519631919663786,0.0,0.0,0.0
53.0,-0.24699029720873927,-0.29610354642644704,-0.26142109068338715,0.7265956906282973,0.04593362206532552,0.0854960249654258,0.17599564720606678,0.014680343394025215,0.20211908049980803,-0.04793396768436314,-0.04249873673663361,-0.022771674797746028,-0.019000002974132027,0.04286595846309553,0.06767205625759225,0.007676686768266399,0.008056524814648221,0.0018649923015346776,0.008735913230173422,-0.009377799530802587,-0.010382913465624265,-0.0047609466105318346,-0.0025248055167477724,-0.003503386582828301,0.014047567020298217,0.0016029534901718292,0.0006846379218710203,0.0002910277352928049,0.000708547673567135,-0.0019993358674396814,0.44266771823538326,0.14259653259380803,0.0,0.0,0.0
56.0,-0.25358563602215645,-0.30340978616345626,-0.27470283996731987,0.6971134029003458,0.04577323844573092,0.0916247359869576,0.18282995374212058,0.015585669192944476,0.20954853235662388,-0.04904600736088441,-0.044353266830069946,-0.023924008315538682,-0.020844136490689235,0.048597971325338774,0.07130424577785649,0.008278177444087155,0.009030908036265318,0.002066898982612966,0.009798154254877808,-0.010052069617976148,-0.011188997730386925,-0.005223794263839463,-0.0028381510157380625,-0.0037786415560895283,0.01524749589365387,0.0017696170796076523,0.000777367235193181,0.0003333353089254484,0.0008056836254597076,-0.0022141344849150144,0.42091716961443015,0.13274983829059323,0.0,0.0,0.0
59.0,-0.2600404218600383,-0.3099990917082433,-0.2877455029932499,0.6689012924438997,0.04552489490000623,0.09777953167488515,0.1891853010430008,0.016464078926706805,0.21640447090587192,-0.05002224288136233,-0.04612433747224863,-0.025022405977990707,-0.02272997952062988,0.054646471772767755,0.07483399869461468,0.00887473887182681,0.010050436616750494,0.002274286839061543,0.010919188686897495,-0.010717201376429605,-0.011997770992011412,-0.005692799218126069,-0.003164520562939881,-0.004045998626341951,0.016447208467846038,0.0019386355712107445,0.0008751832065113144,0.00037808202311031343,0.000908366017174914,-0.002432973037309919,0.40003196057112944,0.12250775076609036,0.0,0.0,0.0
62.0,-0.2663738603095687,-0.3159096490253215,-0.300562525467948,0.6418450786033039,0.04518947603249528,0.10394684113324477,0.1950794773579667,0.01731338982783483,0.22271180415627384,-0.05087353730587676,-0.04781707634624049,-0.026067154733255143,-0.024654681933832464,0.06100220875224947,0.07826390125071486,0.007267166102520899,0.010097719240290189,0.002486698782546132,0.01209915458669992,-0.01137250462515524,-0.014710821855174552,-0.006314177678628705,-0.0035031232027881243,-0.004304301054342773,0.017644463930269975,0.0020185404670503664,0.0009718262128587747,0.0004251583147413997,0.0010164614356819304,-0.002655175693151928,0.3799523676555117,0.11194126892604457,0.0,0.0,0.0
65.0,-0.27260186693215627,-0.32117702737667914,-0.31316634077277045,0.6158463968652699,0.04476763585921291,0.11011349715638016,0.20053120207205094,0.01813147340657397,0.22849616025442682,-0.05160989337306606,-0.04943631095291757,-0.02705851766626111,-0.026615773415000512,0.06765583131514889,0.08159647270388753,0.010121726369572624,0.012302855798857268,0.002703724758688463,0.013338249401022934,-0.01201746522353271,-0.013548527513926711,-0.006631893335419129,-0.00385321725014756,-0.004552544312119462,0.01883739339989228,0.002284841114696996,0.0010858224336546603,0.00047445793005401494,0.0011298453590997666,-0.0028801441581933823,0.36062556756060166,0.10111020059065504,0.0,0.0,0.0
68.0,-0.27873766967952995,-0.3258345735704718,-0.3255684176150706,0.590819958472344,0.04425987986893192,0.116266802267697,0.20555970318246353,0.018916246103691272,0.23378338434341225,-0.05224049196828211,-0.05098656657086845,-0.02799669337856652,-0.028611117053944278,0.07459786178198777,0.08483410678969505,0.01074413103199796,0.013492782146376725,0.0029249961138955306,0.01463671486577948,-0.012651693528111444,-0.01431311576287691,-0.007105400844043091,-0.004214105043108393,-0.004789855457318355,0.02002444908988401,0.002460296167117963,0.0011983300570672076,0.0005258786857915329,0.0012484019305853621,-0.0031073464475425516,0.3420045673839987,0.09006512690472154,0.0,0.0,0.0
71.0,-0.2847923007285869,-0.32991383633671323,-0.3377793017878008,0.566691331667376,0.043666628262991135,0.12239458296324143,0.21018438538660086,0.01966566854987752,0.2385991610039836,-0.05277373699009943,-0.05247208338521068,-0.028881790127284104,-0.030638857713162167,0.08181865095173027,0.08797903915361573,0.011357767347835012,0.014717870842976412,0.0031501812884757053,0.015994828447847123,-0.013274915849926967,-0.015080640074787375,-0.00758118421384575,-0.004585129655089259,-0.005015472413757777,0.021204364623096106,0.0026365052393448186,0.0013154234806573518,0.000579323024654447,0.0013720241198716743,-0.0033363091863251684,0.3240473374379017,0.07884898479437015,0.0,0.0,0.0
74.0,-0.29077499296261505,-0.3334448165503036,-0.34980868627462725,0.5433951553059518,0.04298826553213734,0.1284852333202485,0.21442457315777497,0.020377748690736545,0.2429687278963813,-0.053217305585417866,-0.053896835131449855,-0.029713809748204607,-0.03269738892573076,0.08930835138503353,0.09103333136313636,0.00920686948724973,0.011761257332417492,0.0033789804448726185,0.01741289591752659,-0.013886940459709113,-0.023526426088605182,-0.009243212532065677,-0.004965673120066763,-0.005228734082082898,0.022376110108223834,0.0026363499688011006,0.0013999148176249926,0.0006346979430432701,0.0015006133146174448,-0.0035666110531435385,0.3067161049389918,0.06749834740135235,0.0,0.0,0.0
77.0,-0.2966934949206001,-0.33645621889738947,-0.36166546198058913,0.5208737306907508,0.04222515969107596,0.13452775012554524,0.2182993137435971,0.021050545209368898,0.24691666535330162,-0.05357820146189067,-0.05526454076775679,-0.03049263791759772,-0.03478532185334788,0.09705688490240635,0.09399885076784749,0.012665546787506666,0.017446279195684918,0.0036111215471107895,0.01889125321731066,-0.014487647475833674,-0.01653069511887279,-0.008517319795734082,-0.0053551561282895,-0.005429060641783879,0.023538847219121327,0.0029948680637709923,0.001563371609646204,0.0006919149303168864,0.0016340791153029238,-0.0037978783400912574,0.28997676612385065,0.05604446345914473,0.0,0.0,0.0
80.0,-0.3025543179549108,-0.33897564490104815,-0.3733577824359663,0.4990758689173113,0.04137767235809973,0.14051175969107643,0.2218272283058204,0.021682176429227755,0.25046674740014424,-0.05386280999354954,-0.056578672896989826,-0.03121803917586338,-0.03690145956154099,0.10505391873489603,0.09687725720459077,0.013322016295366697,0.01886206596196649,0.0038463562872094645,0.020430246959706258,-0.015076971561480093,-0.017234506852800542,-0.008984170108964214,-0.00575303580279318,-0.005615947241308853,0.024691892065869175,0.0031753706193072256,0.0016941399730641801,0.0007508899499917265,0.0017723390339662388,-0.004029780168929122,0.27379840976223574,0.04451410989879947,0.0,0.0,0.0
83.0,-0.30836293418464467,-0.34102974666392616,-0.38489312437474027,0.4779559494364745,0.04044616552457507,0.14642753603111017,0.22502640302508448,0.022270820433108792,0.25364183665379403,-0.05407694836852603,-0.057842470147348196,-0.03188965609594758,-0.039044760836082666,0.11328884389055732,0.099669995367218,0.013969959976315543,0.020313304621471844,0.004084457031449163,0.022030237962588572,-0.01565489415884552,-0.017941783868827103,-0.009450076783395364,-0.006158802496026534,-0.005788950350462547,0.025834691556064254,0.0033558481106259743,0.001829137857606375,0.0008115434913917683,0.0019153181123998204,-0.004262023233513145,0.2581529069269953,0.03293028561630909,0.0,0.0,0.0
86.0,-0.3141239429735823,-0.3426443518108222,-0.39627834197751866,0.4574731418683308,0.03943101112354235,0.15226601094895081,0.2279143097541935,0.022814724299380786,0.25646381949711056,-0.05422591493431444,-0.05905895567838205,-0.03250701190192793,-0.04121432627569606,0.12175076397730972,0.10237831315587717,0.014564985364324082,0.021703945902414097,0.004325214105434274,0.02369159426260056,-0.016221432955416715,-0.018689827116362655,-0.00992240655057152,-0.006571976344859862,-0.005947679858172458,0.02696680901576965,0.003534046670059614,0.001968074450846872,0.000873800491368789,0.0020629487195743066,-0.004494346323994439,0.243014569596376,0.021312793556130128,0.0,0.0,0.0
89.0,-0.31984120546938366,-0.343844563416986,-0.40751972588456614,0.4375907657022972,0.03833259454932937,0.15801877749960816,0.23050775431447135,0.02331221138652084,0.2589535687918123,-0.054314532567218944,-0.06023095791442808,-0.03306951545368384,-0.04340936673574818,0.13042848126325118,0.10500327209406946,0.014454518701731912,0.022407231353146952,0.0045684330370519,0.02541469131736378,-0.016776628583520546,-0.019988608077148553,-0.010445781287286697,-0.006992104899931379,-0.006091791905495606,0.02808791155357263,0.003676143485743614,0.002104013387189998,0.0009375902694888234,0.0022151700027926587,-0.004726516710606932,0.22835985976333414,0.009678717683619654,0.0,0.0,0.0
92.0,-0.3255179717273031,-0.344654838601577,-0.4186230289701228,0.4182757347856942,0.03715133693724919,0.163678088358333,0.2328228423128641,0.02376167597853153,0.26113092902724877,-0.054347197266844983,-0.061361128249218085,-0.03357646747832751,-0.04562918605758406,0.13931049038643448,0.1075457633492928,0.01602543771879439,0.02517178959679109,0.004813934008171001,0.027199890423942066,-0.017320557957635457,-0.01995179604049559,-0.010812835324124238,-0.0074187618957270935,-0.006220982733885975,0.029197754816894458,0.0039035296438607427,0.0022594368865736314,0.0010028462204656147,0.0023719277188160052,-0.004958326966620231,0.21416714150940774,-0.0019571759218326556,0.0,0.0,0.0
95.0,-0.3311569710111834,-0.34509904767937566,-0.4295935336847787,0.39949812324699496,0.03588767250349674,0.16923684997816257,0.23487496203556335,0.024161602853633075,0.263014719438415,-0.05432790964329948,-0.062451953660936387,-0.03402706733850677,-0.04787316468247777,0.1483849772105609,0.11000651920242138,0.01672059477647495,0.026868568933285895,0.005061547511808733,0.029047560528598332,-0.01785330159908298,-0.020590284346763233,-0.011258968666554946,-0.007851546602425255,-0.006334984630787459,0.03029616709364805,0.004087237208460915,0.0024116253814785867,0.0010695055548786555,0.002533173919148148,-0.005189592871331184,0.20041646879151037,-0.013582102258239541,0.0,0.0,0.0
98.0,-0.3367604938412328,-0.34520051571256305,-0.4404360805471306,0.38123077049733106,0.03454205827066215,0.17468861276468417,0.23667877944962115,0.02451056011281696,0.264622749359133,-0.054260317826587176,-0.06350576609019158,-0.0344204201605797,-0.05014074308660884,0.157639816447068,0.11238612409464617,0.017404738455106258,0.028586269764443506,0.005311114489518855,0.03095805714161784,-0.0183749589643924,-0.02123366629195781,-0.011702315240327,-0.008290081801358148,-0.006433555089315625,0.03138303156245059,0.004270381789396675,0.002567764582415382,0.0011375090796416206,0.002698866677960686,-0.005420151286616317,0.18708940271178456,-0.02518498919804021,0.0,0.0,0.0
101.0,-0.3423304503773564,-0.3449820499480267,-0.4511551075991558,0.3634489498023915,0.03311497197645889,0.1800275573283258,0.23824824268439748,0.024807204258940084,0.26597184317493117,-0.054147750052708055,-0.06452475183254226,-0.034755544269459315,-0.05243141289380011,0.16706261260334115,0.11468502904224082,0.018039044790615067,0.03021474829275947,0.005562482909890858,0.0329317289662978,-0.018885638687165144,-0.0219077092715922,-0.012148321000937979,-0.00873401304682866,-0.006516480494263838,0.03245828169116888,0.004451093365501306,0.002727585940216176,0.0012068010248450698,0.002868970022296711,-0.005649857764697595,0.17416885307826413,-0.036756224222549136,0.0,0.0,0.0
104.0,-0.347868427035196,-0.3444659559016395,-0.461754695809055,0.3461301152866168,0.031606889310392766,0.18524847715568757,0.2395965937047486,0.0250502800297187,0.26707787198802274,-0.05399324536925663,-0.06551096274359153,-0.035031379151267826,-0.054744694002318156,0.17664067139052658,0.1169035696262393,0.012142303076837899,0.017064939901952802,0.005815508735239424,0.034968906567183766,-0.019385458976508903,-0.048117278475133536,-0.01621381613487064,-0.009183005884954949,-0.006583566988761541,0.033521893109585546,0.004109397460148815,0.002723870094249819,0.0012773289781202732,0.0030434529331711895,-0.005878584207930105,0.16163894018460528,-0.048287465044825305,0.0,0.0,0.0
107.0,-0.353375734282273,-0.34367404463697787,-0.47223858584874595,0.32925361944193476,0.030018314906919162,0.19034675840056944,0.24073638538751552,0.02523862940338891,0.26795578992781327,-0.0537995819401126,-0.06646632862905995,-0.035246793941907356,-0.05708012806718227,0.18636104915839147,0.11904198732093103,0.01956713474418734,0.03432168511160388,0.006070053396852418,0.03706990509882273,-0.019874542693405824,-0.023092486431295963,-0.01298921816802932,-0.009636744693441616,-0.006634638576125949,0.03457388134030501,0.0048233204375525245,0.0030581676349896686,0.0013490436416792636,0.003222290168580717,-0.006106216610737003,0.14948487374954336,-0.05977146653176051,0.0,0.0,0.0
110.0,-0.3588534436904719,-0.3426276327192602,-0.48261021718466907,0.31280053550874215,0.0283497612823285,0.195318357611919,0.2416795025936257,0.025371182570042956,0.2686196735213844,-0.053569296363307005,-0.06739266883134457,-0.03540059506715719,-0.05943726611828488,0.1962105754205774,0.12110044874182341,0.020353530069747702,0.036398289854316035,0.006325983176716268,0.03923502044874407,-0.02035301571492083,-0.023628593019407756,-0.013400948506138677,-0.01009493015130809,-0.006669534276130674,0.035614296950818136,0.005012133803782313,0.0032321276631946667,0.0014218986956939486,0.003405461381737895,-0.006332653538338855,0.13769284667173423,-0.07120193525486611,0.0,0.0,0.0
